Lon,Lat
146.475,-42.005
146.485,-42.005
146.495,-42.005
146.505,-42.005
146.515,-42.005
146.525,-42.005
146.535,-42.005
146.545,-42.005
146.555,-42.005
146.565,-42.005
146.575,-42.005
146.585,-42.005
146.605,-42.005
146.615,-42.005
146.625,-42.005
146.635,-42.005
146.645,-42.005
146.655,-42.005
146.665,-42.005
146.675,-42.005
146.685,-42.005
146.695,-42.005
146.705,-42.005
146.715,-42.005
146.725,-42.005
146.735,-42.005
146.745,-42.005
146.755,-42.005
146.765,-42.005
146.775,-42.005
146.785,-42.005
146.795,-42.005
146.805,-42.005
146.815,-42.005
146.825,-42.005
146.835,-42.005
146.845,-42.005
146.855,-42.005
146.865,-42.005
146.875,-42.005
146.965,-42.005
146.975,-42.005
146.985,-42.005
146.995,-42.005
147.005,-42.005
147.015,-42.005
147.025,-42.005
147.035,-42.005
147.045,-42.005
147.055,-42.005
147.065,-42.005
147.075,-42.005
147.085,-42.005
147.095,-42.005
147.105,-42.005
147.115,-42.005
147.125,-42.005
147.135,-42.005
147.145,-42.005
147.155,-42.005
147.165,-42.005
147.175,-42.005
147.185,-42.005
147.195,-42.005
147.205,-42.005
147.215,-42.005
147.225,-42.005
147.235,-42.005
147.245,-42.005
147.255,-42.005
147.265,-42.005
147.275,-42.005
147.285,-42.005
147.295,-42.005
147.305,-42.005
147.315,-42.005
147.325,-42.005
147.335,-42.005
147.345,-42.005
147.355,-42.005
147.365,-42.005
147.375,-42.005
147.385,-42.005
147.395,-42.005
147.405,-42.005
147.415,-42.005
147.425,-42.005
147.435,-42.005
147.445,-42.005
147.455,-42.005
147.465,-42.005
147.475,-42.005
147.485,-42.005
147.495,-42.005
147.505,-42.005
147.515,-42.005
147.525,-42.005
147.535,-42.005
147.545,-42.005
147.555,-42.005
147.565,-42.005
147.575,-42.005
147.585,-42.005
147.595,-42.005
147.605,-42.005
147.615,-42.005
147.625,-42.005
147.635,-42.005
147.645,-42.005
147.655,-42.005
147.665,-42.005
147.675,-42.005
147.685,-42.005
147.695,-42.005
147.705,-42.005
147.715,-42.005
147.725,-42.005
147.735,-42.005
147.745,-42.005
147.755,-42.005
147.765,-42.005
147.775,-42.005
147.785,-42.005
147.795,-42.005
147.805,-42.005
147.815,-42.005
147.845,-42.005
147.855,-42.005
147.865,-42.005
147.875,-42.005
147.885,-42.005
147.895,-42.005
147.905,-42.005
147.915,-42.005
147.925,-42.005
147.935,-42.005
147.945,-42.005
147.955,-42.005
147.965,-42.005
147.975,-42.005
147.985,-42.005
147.995,-42.005
148.005,-42.005
148.015,-42.005
148.025,-42.005
148.035,-42.005
148.045,-42.005
148.055,-42.005
148.065,-42.005
148.075,-42.005
148.085,-42.005
148.095,-42.005
148.105,-42.005
148.115,-42.005
148.125,-42.005
148.135,-42.005
148.145,-42.005
148.155,-42.005
148.175,-42.005
148.185,-42.005
148.195,-42.005
148.205,-42.005
148.235,-42.005
148.245,-42.005
148.255,-42.005
148.265,-42.005
148.275,-42.005
148.285,-42.005
145.235,-42.015
145.245,-42.015
145.255,-42.015
145.265,-42.015
145.275,-42.015
145.285,-42.015
145.295,-42.015
145.305,-42.015
145.315,-42.015
145.325,-42.015
145.335,-42.015
145.345,-42.015
145.355,-42.015
145.365,-42.015
145.375,-42.015
145.385,-42.015
145.395,-42.015
145.405,-42.015
145.415,-42.015
145.425,-42.015
145.435,-42.015
145.445,-42.015
145.455,-42.015
145.465,-42.015
145.475,-42.015
145.485,-42.015
145.495,-42.015
145.505,-42.015
145.515,-42.015
145.525,-42.015
145.535,-42.015
145.545,-42.015
145.555,-42.015
145.565,-42.015
145.575,-42.015
145.585,-42.015
145.595,-42.015
145.605,-42.015
145.615,-42.015
145.625,-42.015
145.635,-42.015
145.645,-42.015
145.655,-42.015
145.665,-42.015
145.675,-42.015
145.685,-42.015
145.695,-42.015
145.705,-42.015
145.715,-42.015
145.725,-42.015
145.735,-42.015
145.745,-42.015
145.755,-42.015
145.765,-42.015
145.775,-42.015
145.785,-42.015
145.795,-42.015
145.805,-42.015
145.815,-42.015
145.825,-42.015
145.835,-42.015
145.845,-42.015
145.855,-42.015
145.865,-42.015
145.875,-42.015
145.885,-42.015
145.895,-42.015
145.905,-42.015
145.915,-42.015
145.925,-42.015
145.935,-42.015
145.945,-42.015
145.955,-42.015
145.965,-42.015
145.975,-42.015
145.985,-42.015
145.995,-42.015
146.005,-42.015
146.015,-42.015
146.025,-42.015
146.035,-42.015
146.045,-42.015
146.055,-42.015
146.065,-42.015
146.075,-42.015
146.085,-42.015
146.095,-42.015
146.105,-42.015
146.115,-42.015
146.125,-42.015
146.145,-42.015
146.155,-42.015
146.165,-42.015
146.175,-42.015
146.185,-42.015
146.195,-42.015
146.205,-42.015
146.215,-42.015
146.225,-42.015
146.235,-42.015
146.245,-42.015
146.255,-42.015
146.265,-42.015
146.275,-42.015
146.285,-42.015
146.295,-42.015
146.305,-42.015
146.315,-42.015
146.325,-42.015
146.335,-42.015
146.345,-42.015
146.355,-42.015
146.365,-42.015
146.375,-42.015
146.385,-42.015
146.395,-42.015
146.405,-42.015
146.415,-42.015
146.425,-42.015
146.435,-42.015
146.445,-42.015
146.455,-42.015
146.465,-42.015
146.475,-42.015
146.485,-42.015
146.495,-42.015
146.505,-42.015
146.515,-42.015
146.525,-42.015
146.535,-42.015
146.545,-42.015
146.555,-42.015
146.565,-42.015
146.575,-42.015
146.585,-42.015
146.595,-42.015
146.615,-42.015
146.625,-42.015
146.635,-42.015
146.645,-42.015
146.655,-42.015
146.665,-42.015
146.675,-42.015
146.685,-42.015
146.695,-42.015
146.705,-42.015
146.715,-42.015
146.725,-42.015
146.735,-42.015
146.745,-42.015
146.755,-42.015
146.765,-42.015
146.775,-42.015
146.785,-42.015
146.795,-42.015
146.805,-42.015
146.815,-42.015
146.825,-42.015
146.835,-42.015
146.845,-42.015
146.855,-42.015
146.865,-42.015
146.875,-42.015
146.955,-42.015
146.965,-42.015
146.975,-42.015
146.985,-42.015
146.995,-42.015
147.005,-42.015
147.015,-42.015
147.025,-42.015
147.035,-42.015
147.045,-42.015
147.055,-42.015
147.065,-42.015
147.075,-42.015
147.085,-42.015
147.095,-42.015
147.105,-42.015
147.115,-42.015
147.125,-42.015
147.135,-42.015
147.145,-42.015
147.155,-42.015
147.165,-42.015
147.175,-42.015
147.185,-42.015
147.195,-42.015
147.205,-42.015
147.215,-42.015
147.225,-42.015
147.235,-42.015
147.245,-42.015
147.255,-42.015
147.265,-42.015
147.275,-42.015
147.285,-42.015
147.295,-42.015
147.305,-42.015
147.315,-42.015
147.325,-42.015
147.335,-42.015
147.345,-42.015
147.355,-42.015
147.365,-42.015
147.375,-42.015
147.385,-42.015
147.395,-42.015
147.405,-42.015
147.415,-42.015
147.425,-42.015
147.435,-42.015
147.445,-42.015
147.455,-42.015
147.465,-42.015
147.475,-42.015
147.485,-42.015
147.495,-42.015
147.505,-42.015
147.515,-42.015
147.525,-42.015
147.535,-42.015
147.545,-42.015
147.555,-42.015
147.565,-42.015
147.575,-42.015
147.585,-42.015
147.595,-42.015
147.605,-42.015
147.615,-42.015
147.625,-42.015
147.635,-42.015
147.645,-42.015
147.655,-42.015
147.665,-42.015
147.675,-42.015
147.685,-42.015
147.695,-42.015
147.705,-42.015
147.715,-42.015
147.725,-42.015
147.735,-42.015
147.745,-42.015
147.755,-42.015
147.765,-42.015
147.775,-42.015
147.785,-42.015
147.795,-42.015
147.845,-42.015
147.855,-42.015
147.865,-42.015
147.875,-42.015
147.885,-42.015
147.895,-42.015
147.905,-42.015
147.915,-42.015
147.925,-42.015
147.935,-42.015
147.945,-42.015
147.955,-42.015
147.965,-42.015
147.975,-42.015
147.985,-42.015
147.995,-42.015
148.005,-42.015
148.015,-42.015
148.025,-42.015
148.035,-42.015
148.045,-42.015
148.055,-42.015
148.065,-42.015
148.075,-42.015
148.085,-42.015
148.095,-42.015
148.105,-42.015
148.115,-42.015
148.125,-42.015
148.135,-42.015
148.145,-42.015
148.185,-42.015
148.195,-42.015
148.205,-42.015
148.225,-42.015
148.235,-42.015
148.245,-42.015
148.255,-42.015
148.265,-42.015
148.275,-42.015
148.285,-42.015
145.245,-42.025
145.255,-42.025
145.265,-42.025
145.275,-42.025
145.285,-42.025
145.295,-42.025
145.305,-42.025
145.315,-42.025
145.325,-42.025
145.335,-42.025
145.345,-42.025
145.355,-42.025
145.365,-42.025
145.375,-42.025
145.385,-42.025
145.395,-42.025
145.405,-42.025
145.415,-42.025
145.425,-42.025
145.435,-42.025
145.445,-42.025
145.455,-42.025
145.465,-42.025
145.475,-42.025
145.485,-42.025
145.495,-42.025
145.505,-42.025
145.515,-42.025
145.525,-42.025
145.535,-42.025
145.545,-42.025
145.555,-42.025
145.565,-42.025
145.575,-42.025
145.585,-42.025
145.595,-42.025
145.605,-42.025
145.615,-42.025
145.625,-42.025
145.635,-42.025
145.645,-42.025
145.655,-42.025
145.665,-42.025
145.675,-42.025
145.695,-42.025
145.705,-42.025
145.715,-42.025
145.725,-42.025
145.735,-42.025
145.745,-42.025
145.755,-42.025
145.765,-42.025
145.775,-42.025
145.785,-42.025
145.795,-42.025
145.805,-42.025
145.815,-42.025
145.825,-42.025
145.835,-42.025
145.845,-42.025
145.855,-42.025
145.865,-42.025
145.875,-42.025
145.885,-42.025
145.895,-42.025
145.905,-42.025
145.915,-42.025
145.925,-42.025
145.935,-42.025
145.945,-42.025
145.955,-42.025
145.965,-42.025
145.975,-42.025
145.985,-42.025
145.995,-42.025
146.005,-42.025
146.015,-42.025
146.025,-42.025
146.035,-42.025
146.045,-42.025
146.055,-42.025
146.065,-42.025
146.075,-42.025
146.085,-42.025
146.095,-42.025
146.145,-42.025
146.155,-42.025
146.165,-42.025
146.175,-42.025
146.185,-42.025
146.195,-42.025
146.205,-42.025
146.215,-42.025
146.225,-42.025
146.235,-42.025
146.245,-42.025
146.255,-42.025
146.265,-42.025
146.275,-42.025
146.285,-42.025
146.295,-42.025
146.305,-42.025
146.315,-42.025
146.325,-42.025
146.335,-42.025
146.345,-42.025
146.355,-42.025
146.365,-42.025
146.375,-42.025
146.385,-42.025
146.395,-42.025
146.405,-42.025
146.415,-42.025
146.425,-42.025
146.435,-42.025
146.445,-42.025
146.455,-42.025
146.465,-42.025
146.475,-42.025
146.485,-42.025
146.495,-42.025
146.505,-42.025
146.515,-42.025
146.525,-42.025
146.535,-42.025
146.545,-42.025
146.555,-42.025
146.565,-42.025
146.575,-42.025
146.585,-42.025
146.615,-42.025
146.625,-42.025
146.635,-42.025
146.645,-42.025
146.655,-42.025
146.665,-42.025
146.675,-42.025
146.685,-42.025
146.695,-42.025
146.705,-42.025
146.715,-42.025
146.725,-42.025
146.735,-42.025
146.745,-42.025
146.755,-42.025
146.765,-42.025
146.775,-42.025
146.785,-42.025
146.795,-42.025
146.805,-42.025
146.815,-42.025
146.825,-42.025
146.845,-42.025
146.855,-42.025
146.865,-42.025
146.875,-42.025
146.885,-42.025
146.945,-42.025
146.955,-42.025
146.965,-42.025
146.975,-42.025
146.985,-42.025
146.995,-42.025
147.005,-42.025
147.015,-42.025
147.025,-42.025
147.035,-42.025
147.045,-42.025
147.055,-42.025
147.065,-42.025
147.075,-42.025
147.085,-42.025
147.095,-42.025
147.105,-42.025
147.115,-42.025
147.125,-42.025
147.135,-42.025
147.145,-42.025
147.155,-42.025
147.165,-42.025
147.175,-42.025
147.185,-42.025
147.195,-42.025
147.205,-42.025
147.215,-42.025
147.225,-42.025
147.235,-42.025
147.245,-42.025
147.255,-42.025
147.265,-42.025
147.275,-42.025
147.285,-42.025
147.295,-42.025
147.305,-42.025
147.315,-42.025
147.325,-42.025
147.335,-42.025
147.345,-42.025
147.355,-42.025
147.365,-42.025
147.375,-42.025
147.385,-42.025
147.395,-42.025
147.405,-42.025
147.415,-42.025
147.425,-42.025
147.435,-42.025
147.445,-42.025
147.455,-42.025
147.465,-42.025
147.475,-42.025
147.485,-42.025
147.495,-42.025
147.505,-42.025
147.515,-42.025
147.525,-42.025
147.535,-42.025
147.545,-42.025
147.555,-42.025
147.565,-42.025
147.575,-42.025
147.585,-42.025
147.595,-42.025
147.605,-42.025
147.615,-42.025
147.625,-42.025
147.635,-42.025
147.645,-42.025
147.655,-42.025
147.665,-42.025
147.675,-42.025
147.685,-42.025
147.695,-42.025
147.705,-42.025
147.715,-42.025
147.725,-42.025
147.745,-42.025
147.755,-42.025
147.765,-42.025
147.775,-42.025
147.785,-42.025
147.795,-42.025
147.805,-42.025
147.815,-42.025
147.835,-42.025
147.845,-42.025
147.855,-42.025
147.865,-42.025
147.875,-42.025
147.885,-42.025
147.895,-42.025
147.905,-42.025
147.915,-42.025
147.925,-42.025
147.935,-42.025
147.945,-42.025
147.955,-42.025
147.965,-42.025
147.975,-42.025
147.985,-42.025
147.995,-42.025
148.005,-42.025
148.015,-42.025
148.025,-42.025
148.035,-42.025
148.045,-42.025
148.055,-42.025
148.065,-42.025
148.075,-42.025
148.085,-42.025
148.095,-42.025
148.105,-42.025
148.115,-42.025
148.125,-42.025
148.135,-42.025
148.145,-42.025
148.215,-42.025
148.225,-42.025
148.235,-42.025
148.245,-42.025
148.255,-42.025
148.265,-42.025
148.275,-42.025
148.285,-42.025
145.245,-42.035
145.255,-42.035
145.265,-42.035
145.275,-42.035
145.285,-42.035
145.295,-42.035
145.305,-42.035
145.315,-42.035
145.325,-42.035
145.335,-42.035
145.345,-42.035
145.355,-42.035
145.365,-42.035
145.375,-42.035
145.385,-42.035
145.395,-42.035
145.405,-42.035
145.415,-42.035
145.425,-42.035
145.435,-42.035
145.445,-42.035
145.455,-42.035
145.465,-42.035
145.475,-42.035
145.485,-42.035
145.495,-42.035
145.505,-42.035
145.515,-42.035
145.525,-42.035
145.535,-42.035
145.545,-42.035
145.555,-42.035
145.565,-42.035
145.575,-42.035
145.585,-42.035
145.595,-42.035
145.605,-42.035
145.615,-42.035
145.625,-42.035
145.635,-42.035
145.655,-42.035
145.685,-42.035
145.695,-42.035
145.705,-42.035
145.715,-42.035
145.725,-42.035
145.735,-42.035
145.745,-42.035
145.755,-42.035
145.765,-42.035
145.775,-42.035
145.785,-42.035
145.795,-42.035
145.805,-42.035
145.815,-42.035
145.825,-42.035
145.835,-42.035
145.845,-42.035
145.855,-42.035
145.865,-42.035
145.875,-42.035
145.885,-42.035
145.895,-42.035
145.905,-42.035
145.915,-42.035
145.925,-42.035
145.935,-42.035
145.945,-42.035
145.955,-42.035
145.965,-42.035
145.975,-42.035
145.985,-42.035
145.995,-42.035
146.005,-42.035
146.015,-42.035
146.025,-42.035
146.035,-42.035
146.045,-42.035
146.055,-42.035
146.065,-42.035
146.075,-42.035
146.085,-42.035
146.095,-42.035
146.105,-42.035
146.115,-42.035
146.125,-42.035
146.135,-42.035
146.165,-42.035
146.175,-42.035
146.185,-42.035
146.195,-42.035
146.205,-42.035
146.215,-42.035
146.235,-42.035
146.245,-42.035
146.255,-42.035
146.265,-42.035
146.275,-42.035
146.295,-42.035
146.305,-42.035
146.315,-42.035
146.325,-42.035
146.335,-42.035
146.345,-42.035
146.355,-42.035
146.365,-42.035
146.375,-42.035
146.385,-42.035
146.395,-42.035
146.405,-42.035
146.415,-42.035
146.425,-42.035
146.435,-42.035
146.445,-42.035
146.455,-42.035
146.465,-42.035
146.475,-42.035
146.485,-42.035
146.495,-42.035
146.505,-42.035
146.515,-42.035
146.525,-42.035
146.535,-42.035
146.545,-42.035
146.555,-42.035
146.565,-42.035
146.575,-42.035
146.585,-42.035
146.595,-42.035
146.605,-42.035
146.615,-42.035
146.635,-42.035
146.645,-42.035
146.655,-42.035
146.665,-42.035
146.675,-42.035
146.685,-42.035
146.695,-42.035
146.705,-42.035
146.715,-42.035
146.725,-42.035
146.735,-42.035
146.745,-42.035
146.755,-42.035
146.765,-42.035
146.775,-42.035
146.785,-42.035
146.795,-42.035
146.805,-42.035
146.815,-42.035
146.825,-42.035
146.835,-42.035
146.845,-42.035
146.855,-42.035
146.865,-42.035
146.875,-42.035
146.885,-42.035
146.895,-42.035
146.905,-42.035
146.915,-42.035
146.925,-42.035
146.935,-42.035
146.945,-42.035
146.955,-42.035
146.965,-42.035
146.975,-42.035
146.985,-42.035
146.995,-42.035
147.005,-42.035
147.015,-42.035
147.025,-42.035
147.035,-42.035
147.045,-42.035
147.055,-42.035
147.065,-42.035
147.075,-42.035
147.085,-42.035
147.095,-42.035
147.105,-42.035
147.115,-42.035
147.125,-42.035
147.135,-42.035
147.145,-42.035
147.155,-42.035
147.165,-42.035
147.175,-42.035
147.185,-42.035
147.195,-42.035
147.205,-42.035
147.215,-42.035
147.225,-42.035
147.235,-42.035
147.245,-42.035
147.255,-42.035
147.265,-42.035
147.275,-42.035
147.285,-42.035
147.295,-42.035
147.305,-42.035
147.315,-42.035
147.325,-42.035
147.345,-42.035
147.355,-42.035
147.365,-42.035
147.375,-42.035
147.385,-42.035
147.395,-42.035
147.405,-42.035
147.415,-42.035
147.425,-42.035
147.435,-42.035
147.445,-42.035
147.455,-42.035
147.465,-42.035
147.475,-42.035
147.485,-42.035
147.505,-42.035
147.515,-42.035
147.525,-42.035
147.535,-42.035
147.545,-42.035
147.555,-42.035
147.565,-42.035
147.575,-42.035
147.585,-42.035
147.595,-42.035
147.605,-42.035
147.615,-42.035
147.625,-42.035
147.635,-42.035
147.645,-42.035
147.655,-42.035
147.665,-42.035
147.675,-42.035
147.685,-42.035
147.695,-42.035
147.705,-42.035
147.715,-42.035
147.725,-42.035
147.735,-42.035
147.745,-42.035
147.755,-42.035
147.765,-42.035
147.775,-42.035
147.785,-42.035
147.795,-42.035
147.805,-42.035
147.815,-42.035
147.825,-42.035
147.835,-42.035
147.845,-42.035
147.855,-42.035
147.865,-42.035
147.875,-42.035
147.885,-42.035
147.895,-42.035
147.905,-42.035
147.915,-42.035
147.925,-42.035
147.935,-42.035
147.945,-42.035
147.955,-42.035
147.965,-42.035
147.975,-42.035
147.985,-42.035
147.995,-42.035
148.005,-42.035
148.015,-42.035
148.025,-42.035
148.035,-42.035
148.045,-42.035
148.055,-42.035
148.065,-42.035
148.075,-42.035
148.085,-42.035
148.095,-42.035
148.105,-42.035
148.115,-42.035
148.125,-42.035
148.135,-42.035
148.145,-42.035
148.165,-42.035
148.185,-42.035
148.195,-42.035
148.205,-42.035
148.215,-42.035
148.225,-42.035
148.235,-42.035
148.245,-42.035
148.255,-42.035
148.265,-42.035
148.275,-42.035
148.285,-42.035
145.255,-42.045
145.265,-42.045
145.275,-42.045
145.285,-42.045
145.295,-42.045
145.305,-42.045
145.315,-42.045
145.325,-42.045
145.335,-42.045
145.345,-42.045
145.355,-42.045
145.365,-42.045
145.375,-42.045
145.385,-42.045
145.395,-42.045
145.405,-42.045
145.415,-42.045
145.425,-42.045
145.435,-42.045
145.445,-42.045
145.455,-42.045
145.465,-42.045
145.475,-42.045
145.485,-42.045
145.495,-42.045
145.505,-42.045
145.515,-42.045
145.525,-42.045
145.535,-42.045
145.545,-42.045
145.555,-42.045
145.565,-42.045
145.575,-42.045
145.585,-42.045
145.595,-42.045
145.605,-42.045
145.615,-42.045
145.625,-42.045
145.635,-42.045
145.645,-42.045
145.685,-42.045
145.695,-42.045
145.705,-42.045
145.715,-42.045
145.725,-42.045
145.735,-42.045
145.745,-42.045
145.755,-42.045
145.765,-42.045
145.775,-42.045
145.785,-42.045
145.795,-42.045
145.805,-42.045
145.815,-42.045
145.825,-42.045
145.835,-42.045
145.845,-42.045
145.855,-42.045
145.865,-42.045
145.875,-42.045
145.885,-42.045
145.895,-42.045
145.905,-42.045
145.915,-42.045
145.925,-42.045
145.935,-42.045
145.945,-42.045
145.955,-42.045
145.965,-42.045
145.975,-42.045
145.985,-42.045
145.995,-42.045
146.005,-42.045
146.015,-42.045
146.025,-42.045
146.035,-42.045
146.045,-42.045
146.055,-42.045
146.065,-42.045
146.075,-42.045
146.085,-42.045
146.095,-42.045
146.105,-42.045
146.115,-42.045
146.125,-42.045
146.135,-42.045
146.175,-42.045
146.185,-42.045
146.195,-42.045
146.205,-42.045
146.215,-42.045
146.225,-42.045
146.245,-42.045
146.255,-42.045
146.265,-42.045
146.275,-42.045
146.285,-42.045
146.295,-42.045
146.305,-42.045
146.315,-42.045
146.325,-42.045
146.335,-42.045
146.345,-42.045
146.355,-42.045
146.365,-42.045
146.375,-42.045
146.385,-42.045
146.395,-42.045
146.405,-42.045
146.415,-42.045
146.425,-42.045
146.435,-42.045
146.445,-42.045
146.455,-42.045
146.465,-42.045
146.475,-42.045
146.485,-42.045
146.495,-42.045
146.505,-42.045
146.515,-42.045
146.525,-42.045
146.535,-42.045
146.545,-42.045
146.555,-42.045
146.565,-42.045
146.575,-42.045
146.585,-42.045
146.595,-42.045
146.605,-42.045
146.615,-42.045
146.625,-42.045
146.635,-42.045
146.645,-42.045
146.655,-42.045
146.665,-42.045
146.675,-42.045
146.685,-42.045
146.695,-42.045
146.705,-42.045
146.715,-42.045
146.725,-42.045
146.735,-42.045
146.745,-42.045
146.755,-42.045
146.765,-42.045
146.775,-42.045
146.785,-42.045
146.795,-42.045
146.805,-42.045
146.815,-42.045
146.825,-42.045
146.835,-42.045
146.845,-42.045
146.855,-42.045
146.865,-42.045
146.875,-42.045
146.885,-42.045
146.895,-42.045
146.905,-42.045
146.915,-42.045
146.925,-42.045
146.935,-42.045
146.945,-42.045
146.955,-42.045
146.965,-42.045
146.975,-42.045
146.985,-42.045
146.995,-42.045
147.005,-42.045
147.015,-42.045
147.025,-42.045
147.035,-42.045
147.045,-42.045
147.055,-42.045
147.065,-42.045
147.075,-42.045
147.085,-42.045
147.095,-42.045
147.105,-42.045
147.115,-42.045
147.125,-42.045
147.135,-42.045
147.145,-42.045
147.155,-42.045
147.165,-42.045
147.175,-42.045
147.185,-42.045
147.195,-42.045
147.205,-42.045
147.215,-42.045
147.225,-42.045
147.235,-42.045
147.245,-42.045
147.255,-42.045
147.265,-42.045
147.275,-42.045
147.285,-42.045
147.295,-42.045
147.305,-42.045
147.315,-42.045
147.325,-42.045
147.335,-42.045
147.345,-42.045
147.365,-42.045
147.375,-42.045
147.385,-42.045
147.395,-42.045
147.405,-42.045
147.415,-42.045
147.425,-42.045
147.435,-42.045
147.445,-42.045
147.455,-42.045
147.465,-42.045
147.475,-42.045
147.485,-42.045
147.505,-42.045
147.515,-42.045
147.525,-42.045
147.535,-42.045
147.545,-42.045
147.555,-42.045
147.565,-42.045
147.575,-42.045
147.585,-42.045
147.595,-42.045
147.605,-42.045
147.615,-42.045
147.625,-42.045
147.635,-42.045
147.645,-42.045
147.655,-42.045
147.665,-42.045
147.675,-42.045
147.685,-42.045
147.695,-42.045
147.705,-42.045
147.715,-42.045
147.725,-42.045
147.735,-42.045
147.745,-42.045
147.755,-42.045
147.765,-42.045
147.775,-42.045
147.785,-42.045
147.795,-42.045
147.805,-42.045
147.815,-42.045
147.825,-42.045
147.835,-42.045
147.845,-42.045
147.855,-42.045
147.865,-42.045
147.875,-42.045
147.885,-42.045
147.895,-42.045
147.905,-42.045
147.915,-42.045
147.925,-42.045
147.935,-42.045
147.945,-42.045
147.955,-42.045
147.965,-42.045
147.975,-42.045
147.985,-42.045
147.995,-42.045
148.005,-42.045
148.015,-42.045
148.025,-42.045
148.035,-42.045
148.045,-42.045
148.055,-42.045
148.065,-42.045
148.075,-42.045
148.085,-42.045
148.095,-42.045
148.105,-42.045
148.115,-42.045
148.125,-42.045
148.135,-42.045
148.145,-42.045
148.175,-42.045
148.185,-42.045
148.195,-42.045
148.205,-42.045
148.215,-42.045
148.225,-42.045
148.235,-42.045
148.245,-42.045
148.255,-42.045
148.265,-42.045
148.275,-42.045
148.285,-42.045
145.255,-42.055
145.265,-42.055
145.275,-42.055
145.285,-42.055
145.295,-42.055
145.305,-42.055
145.315,-42.055
145.325,-42.055
145.335,-42.055
145.345,-42.055
145.355,-42.055
145.365,-42.055
145.375,-42.055
145.385,-42.055
145.395,-42.055
145.405,-42.055
145.415,-42.055
145.425,-42.055
145.435,-42.055
145.445,-42.055
145.455,-42.055
145.465,-42.055
145.475,-42.055
145.485,-42.055
145.495,-42.055
145.505,-42.055
145.515,-42.055
145.525,-42.055
145.535,-42.055
145.545,-42.055
145.555,-42.055
145.565,-42.055
145.575,-42.055
145.585,-42.055
145.595,-42.055
145.605,-42.055
145.615,-42.055
145.625,-42.055
145.635,-42.055
145.645,-42.055
145.685,-42.055
145.695,-42.055
145.705,-42.055
145.715,-42.055
145.725,-42.055
145.735,-42.055
145.745,-42.055
145.755,-42.055
145.765,-42.055
145.775,-42.055
145.785,-42.055
145.795,-42.055
145.805,-42.055
145.815,-42.055
145.825,-42.055
145.835,-42.055
145.845,-42.055
145.855,-42.055
145.865,-42.055
145.875,-42.055
145.885,-42.055
145.895,-42.055
145.905,-42.055
145.915,-42.055
145.925,-42.055
145.935,-42.055
145.945,-42.055
145.955,-42.055
145.965,-42.055
145.975,-42.055
145.985,-42.055
145.995,-42.055
146.005,-42.055
146.015,-42.055
146.025,-42.055
146.035,-42.055
146.045,-42.055
146.055,-42.055
146.065,-42.055
146.075,-42.055
146.085,-42.055
146.095,-42.055
146.105,-42.055
146.115,-42.055
146.125,-42.055
146.135,-42.055
146.185,-42.055
146.195,-42.055
146.205,-42.055
146.215,-42.055
146.225,-42.055
146.235,-42.055
146.245,-42.055
146.255,-42.055
146.265,-42.055
146.275,-42.055
146.285,-42.055
146.295,-42.055
146.305,-42.055
146.315,-42.055
146.325,-42.055
146.335,-42.055
146.345,-42.055
146.355,-42.055
146.365,-42.055
146.375,-42.055
146.385,-42.055
146.395,-42.055
146.405,-42.055
146.415,-42.055
146.425,-42.055
146.435,-42.055
146.445,-42.055
146.455,-42.055
146.465,-42.055
146.475,-42.055
146.485,-42.055
146.495,-42.055
146.505,-42.055
146.515,-42.055
146.525,-42.055
146.535,-42.055
146.545,-42.055
146.555,-42.055
146.565,-42.055
146.575,-42.055
146.585,-42.055
146.605,-42.055
146.615,-42.055
146.625,-42.055
146.635,-42.055
146.645,-42.055
146.655,-42.055
146.665,-42.055
146.675,-42.055
146.685,-42.055
146.695,-42.055
146.705,-42.055
146.715,-42.055
146.725,-42.055
146.735,-42.055
146.745,-42.055
146.755,-42.055
146.765,-42.055
146.775,-42.055
146.795,-42.055
146.805,-42.055
146.815,-42.055
146.825,-42.055
146.835,-42.055
146.845,-42.055
146.855,-42.055
146.865,-42.055
146.875,-42.055
146.885,-42.055
146.895,-42.055
146.905,-42.055
146.915,-42.055
146.925,-42.055
146.935,-42.055
146.945,-42.055
146.955,-42.055
146.965,-42.055
146.975,-42.055
146.985,-42.055
146.995,-42.055
147.005,-42.055
147.015,-42.055
147.025,-42.055
147.035,-42.055
147.045,-42.055
147.055,-42.055
147.065,-42.055
147.075,-42.055
147.085,-42.055
147.095,-42.055
147.105,-42.055
147.115,-42.055
147.125,-42.055
147.135,-42.055
147.145,-42.055
147.155,-42.055
147.165,-42.055
147.175,-42.055
147.185,-42.055
147.195,-42.055
147.205,-42.055
147.215,-42.055
147.225,-42.055
147.235,-42.055
147.245,-42.055
147.255,-42.055
147.265,-42.055
147.275,-42.055
147.285,-42.055
147.295,-42.055
147.305,-42.055
147.315,-42.055
147.325,-42.055
147.345,-42.055
147.355,-42.055
147.365,-42.055
147.375,-42.055
147.385,-42.055
147.395,-42.055
147.405,-42.055
147.415,-42.055
147.425,-42.055
147.435,-42.055
147.445,-42.055
147.455,-42.055
147.465,-42.055
147.475,-42.055
147.485,-42.055
147.505,-42.055
147.515,-42.055
147.525,-42.055
147.535,-42.055
147.545,-42.055
147.555,-42.055
147.565,-42.055
147.575,-42.055
147.585,-42.055
147.595,-42.055
147.605,-42.055
147.615,-42.055
147.625,-42.055
